#NSGA2
popsize 50
maxGen 500
numVar 30
numObj 2
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 500
currentGen	1
evaluateCount	50
totalTime	0.312263
firstFrontCount	11
frontCount	8
avgEvalTime	0.000201932
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0.225078	0.315939	0.839462	0.560655	0.0967481	0.00156118	0.410797	0.247024	0.125373	0.951493	0.836284	0.467975	0.0503127	0	0.192668	0.952773	0.460408	0.710383	0.375864	0.189628	0.0773855	0.0850846	0.239347	0.284819	0.22863	0.895012	0.0692557	0.326235	0.100207	0.782149	0.225078	3.38225	
0.718064	0.0700378	0.451456	0.264394	0.0765617	0.22292	0.345151	0.154235	0.380907	0.296739	0.209894	0.422153	0.334519	0.491015	0.40404	0.51248	0.0911188	0.269682	0.544942	0.0146054	0.270727	0.03814	0.501523	0.340148	0.567516	0.135	0.376502	0.478217	0.551535	0.211234	0.718064	2.14939	
0.3378	0.409494	0.169568	0.782001	0.143476	0.229022	0.132163	0.397463	0	0.318008	0.214389	0.604343	0.160118	0.492652	0.371398	0.724571	0.855312	0.885023	0.0112723	0.283097	0.181581	0.227318	0.0345286	0.487789	0.687288	0.566781	0.40252	0.224821	0.380112	0.224629	0.3378	3.08609	
0.304435	0.310907	0.839462	0.560655	0.167033	0.00156118	0.410797	0.346924	0.125373	0.951493	0.822399	0.473601	0	0.0481084	0.192668	0.842178	0.460408	0.710383	0.156894	0.189628	0.259025	0.468101	0.372316	0.284819	0.22863	0.728917	0.0692557	0.326235	0.100207	0.568961	0.304435	3.25917	
0.974513	0.160357	0.406687	0	0	0.222375	0.345151	0.154235	0.380907	0.0442165	0.0687092	0.470216	0.225953	0.329922	0.305905	0.463725	0.0911188	0.730251	0.243452	0.0146054	0.270727	0.441922	0.81115	0.389619	0.567516	0.284139	0.376502	0.291794	0.113381	0.195509	0.974513	1.73208	
0	0.908808	0.171761	0.672058	0.0235825	0.20943	0.341472	0.39199	0.378812	0.360342	0.991326	0.604437	0.464457	0.516745	0.456315	0.0967293	0.0785464	0.753193	0	0.864511	0.0532197	0.657955	0.213326	0.336633	0.319547	0.0952806	0.877856	0.0246196	0.308936	0.0389526	0	4.47923	
0.312922	0.315939	0.839462	0.560655	0.0967481	0.00156118	0.410797	0.247024	0.125373	0.951493	0.836284	0.467975	0.0503127	0	0.192668	0.869912	0.460408	0.871405	0.375864	0.189628	0.0773855	0.0930238	0.239347	0.284819	0.22863	0.895012	0.0692557	0.326235	0.100207	0.782149	0.312922	3.22768	
0.173305	0.263597	0.798742	0.162015	0.220407	0.00156118	0.410797	0.256367	0.125373	0.951493	0.98391	0.467975	0.170686	0.0481084	0.192668	0.917043	0.12008	0.710383	0.375864	0.189628	0.259025	0.203849	0.158319	0.284819	0.22863	0.880353	0.0692557	0.326235	0.100207	0.7106	0.173305	3.42408	
0.457148	0.703097	0.169568	0.737578	0.110017	0.229022	0.238054	0.397463	0	0.120982	0.163485	0.536319	0.160118	0.257805	0.0747033	0.724571	0.654919	0.52391	0.0112723	0.928186	0.264117	0.15118	0	0.457895	0.687288	0.43802	0.298422	0.224821	0.380112	0.134254	0.457148	2.67626	
0.883101	0.102864	0.215389	0.779406	0.0543888	0.224963	0.162913	0.154235	0.380907	0.421554	0.209894	0.510177	0.318323	0.0145831	0.341414	0.493014	0.0911188	0.758302	0.00148628	0.147461	0.223999	0.653852	0.81115	0.158327	0.443222	0.229633	0.500637	0.373528	0.551535	0.195509	0.883101	2.08663	
0.072738	0.908808	0.171761	0.770349	0.0235825	0	0.341472	0.39199	0.378812	0.386342	0.991326	0.604437	0.403344	0.516745	0.0592354	0.456899	0.0614255	0.753193	0.161079	0.864511	0.0532197	0.66328	0.221588	0.201947	0.288549	0.213035	0.877856	0.0246196	0.202188	0.0389526	0.072738	3.85605	
0.974513	0.160357	0.406687	0	0	0.222375	0.345151	0.154235	0.380907	0.0442165	0.0687092	0.475842	0.163001	0.367466	0.305905	0.463725	0.0911188	0.730251	0.243452	0.0146054	0.270727	0.745157	0.81115	0.340148	0.567516	0.118043	0.376502	0.291794	0.187185	0.195509	0.974513	1.76466	
0	0.908808	0.171761	0.672058	0.0235825	0.20943	0.341472	0.39199	0.378812	0.360342	0.991326	0.604437	0.464457	0.516745	0.456315	0.0967293	0.0785464	0.753193	0	0.864511	0.0532197	0.7071	0.213326	0.336633	0.319547	0.0952806	0.877856	0.0246196	0.308936	0.0389526	0	4.49448	
0.457148	0.703097	0.169568	0.737578	0.110017	0.229022	0.238054	0.397463	0	0.165798	0.163485	0.536319	0.160118	0.257805	0.0747033	0.724571	0.792334	0.52391	0.0112723	0.891734	0.263787	0.15118	0.0345286	0.377975	0.625871	0.43802	0.298422	0.224821	0.380112	0.134254	0.457148	2.68623	
0.718064	0.160357	0.451456	0.106626	0.151034	0.172365	0.345151	0.217275	0.380907	0.319329	0.209894	0.47572	0.0548427	0.491015	0.40404	0.51248	0.0911188	0.730251	0.544942	0.202425	0.270727	0.00920361	0.501523	0.418754	0.567516	0.118043	0.335166	0.478217	0.362695	0.195509	0.718064	2.2105	
0.883101	0.102864	0.467966	0.632401	0	0.320588	0.362007	0.154235	0.380907	0.421554	0.209894	0.510177	0.391755	0.0302066	0.190307	0.51248	0.012601	0.758302	0	0.0661379	0.305883	0.745157	0.81115	0.157943	0.396233	0.125453	0.500637	0.478217	0.331709	0.195509	0.883101	2.09813	
0.3378	0.409494	0.169568	0.782001	0.143476	0.229022	0.285814	0.397463	0	0.318008	0.153222	0.604343	0.160118	0.492652	0.371398	0.724571	0.855312	0.885023	0.0112723	0.283097	0.181581	0.15316	0.0345286	0.487789	0.687288	0.566781	0.40252	0.224821	0.380112	0.224629	0.3378	3.09098	
0.0423925	0	0.630346	0.204659	0.101655	0.0379198	0.342045	0.803134	0.116801	0.905007	0.687313	0.341062	0.0384358	0.390313	0.618889	0.575906	0.277828	0.290963	0.236278	0.310514	0.41874	0	0.741861	0.216011	0.606542	0.359908	0.338001	0.496658	0.382501	0.891902	0.0423925	4.08786	
0.072738	0.908808	0.171761	0.770349	0.0235825	0.222298	0.341472	0.39199	0.378812	0.386342	0.991326	0.604437	0.464457	0.516745	0.0592354	0.0967293	0.0785464	0.753193	0.161079	0.864511	0.0532197	0.66328	0.221588	0.336633	0.288549	0.213035	0.877856	0.0246196	0.202188	0.0389526	0.072738	3.87785	



#Generation 20 / 500
currentGen	20
evaluateCount	1000
totalTime	6.25274
firstFrontCount	17
frontCount	3
avgEvalTime	3.94136e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0.243897	0.301021	0.053438	0.655048	0	0.0695047	0.242836	0.364256	0.286966	0.165798	0.163485	0.506946	0.106976	0.469339	0.0747033	0.531372	0.654919	0.537451	0.0112723	0.543583	0.341776	0.138671	0	0.341234	0.687288	0.336417	0.269488	0.192138	0.305394	0.134254	0.243897	2.69208	
0.275882	0.102864	0.20863	0.632401	0	0.299163	0.336254	0.212655	0.553423	0.0434826	0.209894	0.518321	0.391755	0.0872888	0.190307	0.585069	0.012601	0.699485	0	0.037874	0.305883	0.745157	0.334768	0.068205	0.310008	0	0.500637	0.0188212	0.551535	0.226713	0.275882	2.55143	
0.213801	0.703097	0.169568	0.737578	0.0114828	0.0660384	0.242836	0.364256	0	0.170453	0.163485	0.506946	0.0851958	0.257805	0.328087	0.0351387	0.645951	0.52391	0	0.543583	0.341776	0	0	0.19085	0.687288	0.479921	0.298422	0.183052	0.305394	0.273917	0.213801	2.70586	
0.582591	0.151085	0.396093	0.0623475	0	0.149687	0.141671	0.154235	0.324382	0.0890321	0.101316	0.412242	0.338927	0.13567	0.317661	0.463725	0	0.369743	0.0712273	0.0146054	0.0145268	0.773784	0.45567	0.103726	0.361505	0.118043	0.376502	0.313543	0.187185	0.15272	0.582591	1.70373	
0.846056	0.184403	0.236413	0.133102	0	0.172365	0.340706	0.217275	0.292433	0.106146	0.00474859	0.323739	0.0209505	0.591026	0.212672	0.593742	0.053135	0.52849	0.171823	0.2013	0.349707	0.02325	0.00824559	0.0343727	0.459579	0.337339	0	0.411989	0.362695	0.112357	0.846056	1.41586	
0.521119	0.0282503	0.308771	0.106626	0	0.145096	0.471934	0.212619	0.337219	0.319329	0.209894	0.47572	0.0659629	0.485365	0.468936	0.51248	0.0206884	0.48525	0.00245509	0.147843	0.277982	0.103666	0.00503424	0.30423	0.459579	0.337339	0.0344928	0.433403	0.205432	0.013948	0.521119	1.88158	
0.0694352	0.739076	0.233516	0.365198	0.267456	0.14084	0.337438	0.388317	0.200542	0.070703	0.0378137	0.0901632	0.398753	0.0334256	0.412682	0.303738	0.437851	0.475812	0	0.0899466	0.395338	0.69572	0.729336	0.173833	0.331476	0.187103	0.504697	0.0567008	0.400061	0.603459	0.0694352	3.30913	
0.95513	0.160357	0.236357	0	0.0543888	0.227227	0.304988	0.0722724	0.303453	0.0754704	0.0149837	0.532862	0.12399	0.0650346	0.259339	0.51248	0.0471031	0.730251	0	0.090214	0.270727	0.421948	0	0.341343	0.572179	0.15124	0.0318933	0.37638	0.400235	0.195509	0.95513	1.33576	
0.072738	0.550855	0.171761	0.270278	0.0235825	0.222298	0.341472	0.39208	0.380058	0.233126	0.104168	0.525997	0.31995	0.374388	0.549923	0.120586	0	0.275612	0.119989	0.404004	0.152891	0.233533	0.213326	0.165754	0.254448	0	0.592928	0.0246196	0.212123	0.0897877	0.072738	2.78376	
0.0112229	0.739076	0.218201	0.365198	0.298971	0.127369	0.337438	0.381674	0.200542	0.0215079	0.0378137	0.0901632	0.398753	0.0334256	0.412682	0.383683	0.437851	0.425414	0	0.0899466	0.409819	0.574874	0.63931	0.173833	0.331476	0.187103	0.504697	0.198047	0.241165	0.603459	0.0112229	3.54557	
0.337478	0.151085	0.396093	0.260653	0	0.209776	0.141671	0.175328	0.216037	0.0890321	0.101316	0.412242	0.32256	0.13567	0.317661	0.463725	0	0.352115	0.0717228	0.054242	0.0145268	0.773784	0.45567	0.103726	0.523082	0.118043	0.323593	0.313543	0.187185	0.328641	0.337478	2.14101	
0	0.589115	0.233516	0.365198	0.361922	0.127369	0.337438	0.388317	0.200542	0.070703	0.065282	0.0901632	0.398753	0.0334256	0.412682	0.383683	0.283623	0.475812	0	0.0559355	0.409819	0.540144	0.729336	0.173833	0.331476	0.187103	0.448531	0.0567008	0.400061	0.603459	0	3.71674	
0.648854	0.160357	0.236357	0	0.0543888	0.170921	0.304988	0.154235	0.303453	0.0754704	0.270239	0.532862	0.12399	0.0650346	0.259339	0.538285	0.0471031	0.730251	0	0.090214	0.234561	0.421948	0	0.123802	0.572179	0.15124	0.0318933	0.37638	0.400235	0.195509	0.648854	1.64793	
0.257359	0.703097	0.0557979	0.737578	0.0114828	0.21311	0.242836	0.364256	0	0.170453	0.163485	0.426916	0.0851958	0.257805	0.328087	0.0351387	0.645951	0.530445	0	0.543583	0.341776	0	0	0.178291	0.687288	0.479921	0.298422	0.183052	0.305394	0.273917	0.257359	2.60668	
0.539033	0.151085	0.396093	0.108976	0	0.0627038	0.141671	0.175328	0.216037	0.0890321	0.101316	0.492272	0.509717	0.13567	0.317661	0.463725	0	0.352115	0.0114097	0.0146054	0.0145268	0.773784	0.45567	0.103726	0.572635	0.118043	0.323593	0.313543	0.187185	0.15272	0.539033	1.80442	
0.759003	0.160357	0.45914	0.11717	0	0.166022	0.221969	0.217275	0.175046	0.319329	0.209894	0.35842	0.108968	0.417357	0.468936	0.516786	0.0664926	0.48525	0.171823	0.2013	0.358941	0	0.121884	0	0.366946	0.337339	0	0.478217	0.362695	0.127725	0.759003	1.61958	
0.0260507	0.739076	0.234435	0.365198	0.289576	0.127369	0.337438	0.268379	0.0935728	0.106089	0.0378137	0.315187	0.278372	0.113458	0.412682	0.383683	0.0390825	0.372106	0	0.295692	0.666118	0.565159	0.662124	0.00268593	0.331476	0.187103	0.111474	0.219837	0.472553	0.670675	0.0260507	3.38906	
0.0694352	0.739076	0.233516	0.365198	0.298971	0.14084	0.337438	0.388317	0.200542	0.070703	0.0378137	0.0901632	0.398753	0.0334256	0.412682	0.383683	0.437851	0.475812	0	0.0899466	0.409819	0.69572	0.729336	0.173833	0.331476	0.187103	0.504697	0.0567008	0.400061	0.603459	0.0694352	3.34559	
0.0380671	0.102864	0.519188	0.632401	0	0.224963	0.419086	0.194404	0.380907	0.655364	0.209894	0.510177	0.232197	0.112272	0.190307	0.585069	0.0976472	0.770492	0	0.037874	0.305883	0.745157	0.140363	0.0934031	0.364286	0.179702	0.44463	0.0360509	0.551535	0.195509	0.0380671	3.39296	
0.0112229	0.72802	0.218201	0.365198	0.298971	0.127369	0.337438	0.381674	0.200542	0.070703	0.0378137	0.0901632	0.398753	0.0334256	0.412682	0.383683	0.437851	0.475812	0	0.0899466	0.409819	0.574874	0.63931	0.173833	0.331476	0.187103	0.504697	0.0567008	0.400061	0.603459	0.0112229	3.5776	
0.0260507	0.739076	0.234435	0.365198	0.464635	0.127369	0.337438	0.268379	0.200542	0.106089	0.0378137	0.0901632	0.278372	0.113458	0.412682	0.383683	0.0390825	0.424241	0	0.0899466	0.839134	0.574874	0.80049	0.00268593	0.331476	0.187103	0.261272	0.219837	0.472553	0.603459	0.0260507	3.48039	
0.95513	0.160357	0.236357	0	0.0543888	0.227227	0.304988	0.154235	0.303453	0.0754704	0.275688	0.532862	0.12399	0.0650346	0.259339	0.51248	0.0471031	0.730251	0	0.090214	0.270727	0.421948	0	0.341343	0.572179	0.15124	0.0318933	0.37638	0.400235	0.195509	0.95513	1.41255	
0.072738	0.550855	0.171761	0.270278	0.0235825	0.222298	0.341472	0.39208	0.380058	0.233126	0.104168	0.525997	0.464457	0.374388	0.549923	0.120586	0	0.275612	0.119989	0.404004	0.152891	0.233533	0.213326	0.165754	0.254448	0	0.592928	0.0246196	0.212123	0.0897877	0.072738	2.82528	
0.0372736	0.729107	0.21912	0.365198	0.487064	0.127369	0.251314	0.388317	0.200542	0	0.0378137	0.0901632	0.278372	0.113458	0.380967	0.383683	0	0.424241	0	0.0899466	0.698668	0.574874	0.749336	0.173833	0.460295	0.181864	0.261272	0.158367	0.559848	0.603459	0.0372736	3.4137	
0	0.759183	0.233516	0.171177	0.298971	0.159	0.337438	0.337931	0.200542	0.070703	0.0378137	0.0901632	0.281295	0.0334256	0.412682	0.383683	0.437851	0.475812	0.0584831	0.0899466	0.409819	0.574874	0.729336	0.173833	0.331476	0.187103	0.438243	0.0567008	0.400061	0.603459	0	3.72313	
0.275882	0.102864	0.519188	0.632401	0	0.299163	0.336254	0.212655	0.3926	0.0434826	0.209894	0.510177	0.391755	0.0860718	0.190307	0.585069	0.012601	0.758302	0	0.037874	0.305883	0.745157	0.334768	0.068205	0.310008	0	0.500637	0.0188212	0.551535	0.226713	0.275882	2.60465	
0.213801	0.703097	0.169568	0.737578	0.0114828	0.0695047	0.242836	0.364256	0	0.170453	0.163485	0.506946	0.0851958	0.257805	0.328087	0.0351387	0.654919	0.52391	0	0.543583	0.341776	0	0	0.19085	0.687288	0.479921	0.298422	0.183052	0.305394	0.273917	0.213801	2.70925	
0.582591	0.151085	0.396093	0.108976	0	0.209776	0.141671	0.175328	0.216037	0.0890321	0.101316	0.412242	0.32256	0.13567	0.317661	0.463725	0	0.352115	0.0114097	0.0146054	0.0145268	0.773784	0.45567	0.103726	0.572635	0.118043	0.323593	0.313543	0.187185	0.15272	0.582591	1.72407	
0.38425	0.25254	0.366873	0.737578	0.0114828	0.0695047	0.242836	0.364256	0	0.165798	0.100096	0.506946	0.139078	0.15728	0.23711	0.0351387	0.654919	0.52391	0.0243764	0.543583	0.341776	0.138671	0	0.19085	0.687288	0.213599	0.478518	0.129505	0.536822	0.195116	0.38425	2.3377	
0.477005	0.301021	0.169568	0.655048	0	0.0695047	0.242836	0.364256	0	0.165798	0.163485	0.543363	0.0851958	0.469339	0.0747033	0.531372	0.31564	0.52391	0.0112723	0.543583	0.341776	0.138671	0	0.341234	0.673635	0.336417	0.269488	0.224821	0.305394	0.134254	0.477005	2.19273	
0.245112	0.739076	0.233516	0.213521	0.288371	0.127369	0.337438	0.466918	0.200542	0.070703	0.0378137	0.0901632	0.546232	0.0334256	0.412682	0.383683	0.283623	0.475812	0	0.05031	0.409819	0.574874	0.419946	0.173833	0.331476	0.187103	0.504697	0.0567008	0.479803	0.427537	0.245112	2.70903	
0.339272	0.703097	0.169568	0.737578	0.0114828	0.0695047	0.242836	0.183719	0	0.165798	0.136017	0.534699	0.0851958	0.257805	0.328087	0.0351387	0.585748	0.52391	0	0.543583	0.396973	0.102632	0	0.19085	0.687288	0.479921	0.298422	0.224821	0.305394	0.215604	0.339272	2.45228	
0.973044	0.236405	0.236413	0.133102	0	0.172365	0.381466	0.217275	0.292433	0.106146	0	0.323739	0.0209505	0.591026	0.468936	0.593742	0.053135	0.48525	0.171823	0.2013	0.349707	0.02325	0.00824559	0.0343727	0.459579	0.337339	0	0.411989	0.318697	0.112357	0.973044	1.35749	
0.373754	0.703097	0.169568	0.737578	0	0.0695047	0.310388	0.364256	0	0.165798	0.163485	0.506946	0.0851958	0.257805	0.357566	0.0351387	0.599214	0.657722	0.0719125	0.543583	0.279925	0.138671	0.00940912	0.240982	0.687288	0.234239	0.140286	0.224821	0.305394	0.317002	0.373754	2.43978	
0.846056	0.236405	0.236413	0.133102	0.0129727	0.172365	0.381466	0.217275	0.292433	0.106146	0.00474859	0.323739	0.0209505	0.591026	0.468936	0.61366	0.053135	0.48525	0.171823	0.2013	0.305185	0.02325	0	0.0343727	0.459579	0.324271	0	0.411989	0.312878	0.112357	0.846056	1.46683	
0.759003	0.160357	0.45914	0.11717	0	0.145001	0.35893	0.175737	0.175046	0.307619	0.209894	0.48212	0.145869	0.491015	0.493081	0.443425	0	0.520887	0.0345994	0.2013	0.273921	0	0.0331622	0.0343727	0.459579	0.337339	0	0.478217	0.400455	0.127725	0.759003	1.63615	
0.521119	0.0694497	0.308771	0.106626	0	0.145096	0.303924	0.217275	0.337219	0.319329	0.209894	0.47572	0.0659629	0.485365	0.468936	0.51248	0.053135	0.48525	0.00245509	0.147843	0.353835	0.103666	0.00503424	0.412895	0.438731	0.337339	0.0344928	0.433403	0.205432	0.013948	0.521119	1.89989	
0	0.589115	0.233516	0.365198	0.361922	0.127369	0.337438	0.388317	0.200542	0.070703	0.0378137	0.0901632	0.398753	0.0334256	0.412682	0.383683	0.283623	0.475812	0	0.0559355	0.405691	0.620026	0.729336	0.173833	0.331476	0.187103	0.448531	0.0453241	0.400061	0.603459	0	3.7282	
1	0.160357	0.236357	0	0.0543888	0.227227	0.304988	0.154235	0.219955	0.101748	0.275688	0.532862	0.12399	0.0650346	0.277759	0.51248	0.0471031	0.730251	0	0.090214	0.270727	0.421948	0	0.341343	0.572179	0.15124	0.0318933	0.37638	0.400235	0.195509	1	1.36366	
0.072738	0.550855	0.171761	0.270278	0.0216652	0.222298	0.337896	0.388852	0	0.233126	0.347244	0.525997	0.464457	0.302639	0.428039	0.120586	0	0.868211	0	0.404004	0.152891	0.166516	0.213326	0.201588	0.254448	0	0.592928	0.0246196	0.322168	0.0897877	0.072738	2.88626	
0.759003	0.160357	0.45914	0.11717	0	0.172365	0.393037	0.217275	0.175046	0.319329	0.209894	0.35842	0.108968	0.417357	0.468936	0.516786	0.0664926	0.48525	0.171823	0.2013	0.349707	0	0.121884	0.0343727	0.366946	0.337339	0	0.478217	0.362695	0.127725	0.759003	1.66713	
0.582591	0.151085	0.396093	0.108976	0	0.209776	0.141671	0.175328	0.216037	0.0890321	0.101316	0.412242	0.32256	0.13567	0.317661	0.463725	0	0.352115	0.0717228	0.0146054	0.0145268	0.773784	0.45567	0.103726	0.523082	0.118043	0.323593	0.313543	0.187185	0.15272	0.582591	1.72668	
0.521119	0.0412267	0.308771	0.106626	0	0.145096	0.489386	0.217275	0.337219	0.319329	0.209894	0.47572	0.0659629	0.485365	0.468936	0.51248	0.053135	0.48525	0.00245509	0.147843	0.349707	0.103666	0.00503424	0.412895	0.459579	0.337339	0.0344928	0.433403	0.205432	0.013948	0.521119	1.94301	
0.213801	0.703097	0.169568	0.737578	0.0134001	0.0660384	0.242836	0.364256	0	0.170453	0.163485	0.506946	0.0851958	0.329555	0.356363	0	0.645951	0.52391	0.128193	0.543583	0.341776	0	0	0.19085	0.687288	0.479921	0.298422	0.183052	0.305394	0.273917	0.213801	2.75901	
0.477005	0.301021	0.169568	0.655048	0	0.0695047	0.242836	0.364256	0	0.165798	0.163485	0.506946	0.0851958	0.469339	0.0747033	0.531372	0.654919	0.52391	0.0112723	0.543583	0.341776	0.138671	0	0.341234	0.687288	0.336417	0.269488	0.224821	0.305394	0.134254	0.477005	2.27291	
0.846056	0.236405	0.236413	0.133102	0	0.172365	0.381466	0.217275	0.292433	0.106146	0.00474859	0.323739	0.0209505	0.591026	0.468936	0.593742	0.053135	0.48525	0.171823	0.2013	0.349707	0.02325	0.00824559	0.0343727	0.459579	0.337339	0	0.411989	0.362695	0.112357	0.846056	1.4858	
0.0694352	0.739076	0.233516	0.365198	0.298971	0.14084	0.341014	0.391545	0.375135	0.070703	0.0378137	0.0901632	0.398753	0.0334256	0.412682	0.383683	0.437851	0.433365	0	0.0899466	0.409819	0.69572	0.729336	0.170729	0.331476	0.187103	0.504697	0.000162753	0.400061	0.603459	0.0694352	3.36855	
0.275882	0.102864	0.519188	0.632401	0	0.299163	0.336254	0.212655	0.3926	0.0434826	0.209894	0.510177	0.391755	0.0860718	0.190307	0.585069	0.012601	0.758302	0	0.00900406	0.305883	0.745157	0.334768	0.145994	0.310008	0	0.500637	0.0188212	0.551535	0.226713	0.275882	2.61773	
0.95513	0.160357	0.357003	0	0	0.227227	0.304988	0.154235	0.303453	0.0754704	0.275688	0.532862	0.12399	0.561855	0.259339	0.379206	0.0471031	0.730251	0	0.090214	0.270727	0.303052	0	0.341343	0.613919	0.118043	0.0318933	0.37638	0.400235	0.00282248	0.95513	1.44109	
0.38425	0.25254	0.366873	0.737578	0.0114828	0.033601	0.242836	0.188906	0	0.296697	0.107957	0.506946	0.139078	0.257805	0.307172	0.0351387	0.654919	0.52391	0.0243764	0.543583	0.341776	0.138671	0	0.19085	0.68196	0.213599	0.271987	0.129505	0.536822	0.317002	0.38425	2.3398	



#Generation 30 / 500
currentGen	30
evaluateCount	1500
totalTime	6.95751
firstFrontCount	13
frontCount	4
avgEvalTime	3.16436e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0.539033	0.222359	0.396093	0.0628879	0	0.0299388	0.141671	0.175328	0.216037	0.0890321	0.101316	0.412323	0.0133788	0.0873056	0.254508	0.454471	0	0.352115	0	0	0.0145268	0.563831	0.532955	0.0113945	0.305585	0.118043	0.323593	0.226971	0.187185	0.0601021	0.539033	1.46355	
0.717585	0.222359	0.352455	0.0628879	0	0.222879	0.141671	0.175328	0.216037	0.0890321	0.101316	0.412323	0.0133788	0.0873056	0.254508	0.454471	0	0.352115	0	0	0.0145268	0.563831	0.532955	0.0113945	0.305585	0.118043	0.323593	0.226971	0.187185	0.0601021	0.717585	1.31371	
0.421158	0.0175579	0.179211	0.201911	0.0235825	0.203292	0.341472	0.44366	0.0250237	0.180508	0.104168	0.445544	0.31995	0.374388	0.298983	0.120586	0	0.275612	0	0.0260112	0.152891	0.160263	0.213326	0.165754	0.254448	0.124432	0.649729	0.0246196	0.471605	0.0897877	0.421158	1.73618	
0.435549	0.118139	0.267318	0.0366017	0	0.0780206	0.141671	0.175328	0.216037	0.0890321	0.22356	0.412323	0.0272916	0.0873056	0.254508	0.499679	0	0.352115	0	0	0.0145268	0.201764	0.476032	0	0.305585	0.158586	0.323593	0.226971	0.187185	0.15272	0.435549	1.50387	
0.846056	0.184403	0.209964	0.0326272	0.0296915	0.013473	0.279116	0.217275	0.292433	0.106146	0.00474859	0.323739	0.0209505	0.525713	0.209092	0.593742	0	0.52849	0.171823	0.186887	0.361599	0.02325	0	0.0532617	0.179099	0.337339	0	0.0974102	0.362695	0.0149005	0.846056	1.16228	
0.172968	0.222359	0.396093	0.108976	0.0210634	0.0627038	0.141671	0.201896	0.135353	0.0890321	0.101316	0.405583	0.445228	0.228245	0.25138	0.463725	0	0.352115	0.00976979	1.32014e-05	0.0145268	0.407966	0.288975	0.172207	0.274651	0	0.32301	0.313543	0.0539645	0.0328395	0.172968	2.02758	
0.0295115	0.365268	0.171761	0.109314	0.192506	0.167783	0.199587	0.294825	0.212726	0.233126	0.00233185	0.48702	0.115294	0.3884	0.293978	0.120586	0	0.275612	0.119989	0.165327	0.141978	0.192143	0.213326	0.165754	0.272155	0	0.190828	0.0246196	0	0.0897877	0.0295115	2.33783	
